,time,close_price
77,2020-06-09 05:00:00,9757.9
78,2020-06-10 05:00:00,9891.06
79,2020-06-11 05:00:00,9349.62
80,2020-06-12 05:00:00,9411.45
81,2020-06-13 05:00:00,9431.18
82,2020-06-14 05:00:00,9147.94
83,2020-06-15 05:00:00,9564.41
84,2020-06-16 05:00:00,9449.29
85,2020-06-17 05:00:00,9422.55
86,2020-06-18 05:00:00,9264.76
87,2020-06-19 05:00:00,9322.18
88,2020-06-20 05:00:00,9369.97
89,2020-06-21 05:00:00,9377.5
90,2020-06-22 05:00:00,9657.0
91,2020-06-23 05:00:00,9647.69
92,2020-06-24 05:00:00,9081.56
93,2020-06-25 05:00:00,9234.9
94,2020-06-26 05:00:00,9152.19
95,2020-06-27 05:00:00,8968.46
96,2020-06-28 05:00:00,9095.03
97,2020-06-29 05:00:00,9163.46
98,2020-06-30 05:00:00,9138.14
99,2020-07-01 05:00:00,9243.71
100,2020-07-02 05:00:00,9091.0
101,2020-07-03 05:00:00,9088.22
102,2020-07-04 05:00:00,9132.43
103,2020-07-05 05:00:00,9095.07
104,2020-07-06 05:00:00,9301.44
105,2020-07-07 05:00:00,9303.98
106,2020-07-08 05:00:00,9390.93
107,2020-07-09 05:00:00,9219.22
108,2020-07-10 05:00:00,9267.7
109,2020-07-11 05:00:00,9279.06
110,2020-07-12 05:00:00,9272.81
111,2020-07-13 05:00:00,9215.14
112,2020-07-14 05:00:00,9235.59
113,2020-07-15 05:00:00,9197.6
114,2020-07-16 05:00:00,9113.55
115,2020-07-17 05:00:00,9142.64
116,2020-07-18 05:00:00,9160.1
117,2020-07-19 05:00:00,9194.56
118,2020-07-20 05:00:00,9182.44
119,2020-07-21 05:00:00,9368.93
120,2020-07-22 05:00:00,9511.62
121,2020-07-23 05:00:00,9574.13
122,2020-07-24 05:00:00,9595.08
123,2020-07-25 05:00:00,9690.92
124,2020-07-26 05:00:00,10264.64
125,2020-07-27 05:00:00,10987.18
126,2020-07-28 05:00:00,10978.28
127,2020-07-29 05:00:00,11014.93
128,2020-07-30 05:00:00,10992.36
129,2020-07-31 05:00:00,11374.67
130,2020-08-01 05:00:00,12013.1
131,2020-08-02 05:00:00,11126.07
132,2020-08-03 05:00:00,11266.38
133,2020-08-04 05:00:00,11249.4
134,2020-08-05 05:00:00,11668.82
135,2020-08-06 05:00:00,11840.01
136,2020-08-07 05:00:00,11564.69
137,2020-08-08 05:00:00,11751.25
138,2020-08-09 05:00:00,12040.15
139,2020-08-10 05:00:00,11840.01
140,2020-08-11 05:00:00,11370.0
141,2020-08-12 05:00:00,11577.47
142,2020-08-13 05:00:00,11749.18
143,2020-08-14 05:00:00,11904.01
144,2020-08-15 05:00:00,11931.31
145,2020-08-16 05:00:00,11850.89
146,2020-08-17 05:00:00,12319.38
147,2020-08-18 05:00:00,11842.01
148,2020-08-19 05:00:00,11709.74
149,2020-08-20 05:00:00,11868.71
150,2020-08-21 05:00:00,11476.51
151,2020-08-22 05:00:00,11610.61
152,2020-08-23 05:00:00,11682.41
153,2020-08-24 05:00:00,11673.96
154,2020-08-25 05:00:00,11367.78
155,2020-08-26 05:00:00,11393.67
156,2020-08-27 05:00:00,11381.24
157,2020-08-28 05:00:00,11509.36
158,2020-08-29 05:00:00,11615.75
159,2020-08-30 05:00:00,11684.13
160,2020-08-31 05:00:00,11700.34
161,2020-09-01 05:00:00,11843.67
162,2020-09-02 05:00:00,11372.36
163,2020-09-03 05:00:00,10292.3
164,2020-09-04 05:00:00,10412.23
165,2020-09-05 05:00:00,10176.76
166,2020-09-06 05:00:00,10209.95
167,2020-09-07 05:00:00,10306.55
168,2020-09-08 05:00:00,10027.59
169,2020-09-09 05:00:00,10382.57
170,2020-09-10 05:00:00,10229.56
171,2020-09-11 05:00:00,10349.41
172,2020-09-12 05:00:00,10561.09
173,2020-09-13 05:00:00,10363.86
174,2020-09-14 05:00:00,10761.95
175,2020-09-15 05:00:00,10778.31
176,2020-09-16 05:00:00,10872.99
177,2020-09-17 05:00:00,10935.43
178,2020-09-18 05:00:00,10978.68
179,2020-09-19 05:00:00,10947.97
180,2020-09-20 05:00:00,10966.22
181,2020-09-21 05:00:00,10459.33
182,2020-09-22 05:00:00,10484.6
183,2020-09-23 05:00:00,10302.43
184,2020-09-24 05:00:00,10671.04
185,2020-09-25 05:00:00,10712.07
186,2020-09-26 05:00:00,10787.07
187,2020-09-27 05:00:00,10894.13
188,2020-09-28 05:00:00,10688.15
189,2020-09-29 05:00:00,10750.01
190,2020-09-30 05:00:00,10802.58
191,2020-10-01 05:00:00,10640.95
192,2020-10-02 05:00:00,10556.56
193,2020-10-03 05:00:00,10555.06
194,2020-10-04 05:00:00,10672.37
195,2020-10-05 05:00:00,10773.28
196,2020-10-06 05:00:00,10582.74
197,2020-10-07 05:00:00,10649.71
198,2020-10-08 05:00:00,10893.63
199,2020-10-09 05:00:00,11411.07
200,2020-10-10 05:00:00,11338.97
201,2020-10-11 05:00:00,11392.64
202,2020-10-12 05:00:00,11460.05
203,2020-10-13 05:00:00,11400.0
204,2020-10-14 05:00:00,11385.71
205,2020-10-15 05:00:00,11514.22
206,2020-10-16 05:00:00,11372.39
207,2020-10-17 05:00:00,11378.23
208,2020-10-18 05:00:00,11426.09
209,2020-10-19 05:00:00,11746.01
210,2020-10-20 05:00:00,12202.19
211,2020-10-21 05:00:00,12745.04
212,2020-10-22 05:00:00,12983.1
213,2020-10-23 05:00:00,12988.35
214,2020-10-24 05:00:00,13308.71
215,2020-10-25 04:00:00,13109.29
216,2020-10-26 04:00:00,13092.12
217,2020-10-27 04:00:00,13803.0
218,2020-10-28 04:00:00,13294.27
219,2020-10-29 04:00:00,13449.48
220,2020-10-30 04:00:00,13510.63
221,2020-10-31 04:00:00,13707.8
222,2020-11-01 04:00:00,13714.71
223,2020-11-02 04:00:00,13409.22
224,2020-11-03 04:00:00,13918.7
225,2020-11-04 04:00:00,14336.09
226,2020-11-05 04:00:00,15463.93
227,2020-11-06 04:00:00,15579.19
228,2020-11-07 04:00:00,14989.0
229,2020-11-08 04:00:00,15461.22
230,2020-11-09 04:00:00,15357.46
231,2020-11-10 04:00:00,15420.93
232,2020-11-11 04:00:00,15667.92
233,2020-11-12 04:00:00,16455.32
234,2020-11-13 04:00:00,16201.46
235,2020-11-14 04:00:00,15951.09
236,2020-11-15 04:00:00,16022.21
237,2020-11-16 04:00:00,16597.83
238,2020-11-17 04:00:00,18052.8
239,2020-11-18 04:00:00,17939.06
240,2020-11-19 04:00:00,17957.99
241,2020-11-20 04:00:00,18700.59
242,2020-11-21 04:00:00,18580.18
243,2020-11-22 04:00:00,18392.92
244,2020-11-23 04:00:00,18366.84
245,2020-11-24 04:00:00,18841.7
246,2020-11-25 04:00:00,17947.66
247,2020-11-26 04:00:00,17095.85
248,2020-11-27 04:00:00,17007.21
249,2020-11-28 04:00:00,17910.0
250,2020-11-29 04:00:00,18600.0
251,2020-11-30 04:00:00,19437.03
252,2020-12-01 04:00:00,18625.02
253,2020-12-02 04:00:00,19104.23
254,2020-12-03 04:00:00,19182.37
255,2020-12-04 04:00:00,18832.19
256,2020-12-05 04:00:00,19202.68
257,2020-12-06 04:00:00,19290.65
258,2020-12-07 04:00:00,19164.87
259,2020-12-08 04:00:00,18302.24
260,2020-12-09 04:00:00,18406.12
261,2020-12-10 04:00:00,17990.3
262,2020-12-11 04:00:00,18293.19
263,2020-12-12 04:00:00,18802.37
264,2020-12-13 04:00:00,19268.47
265,2020-12-14 04:00:00,19489.05
266,2020-12-15 04:00:00,19365.77
267,2020-12-16 04:00:00,21767.47
268,2020-12-17 04:00:00,22840.0
269,2020-12-18 04:00:00,23140.58
270,2020-12-19 04:00:00,23381.12
271,2020-12-20 04:00:00,23965.15
272,2020-12-21 04:00:00,22858.81
273,2020-12-22 04:00:00,23691.25
274,2020-12-23 04:00:00,22883.53
275,2020-12-24 04:00:00,23473.44
276,2020-12-24 16:00:00,23423.66
277,2020-12-24 22:00:00,23473.44
278,2020-12-25 04:00:00,23919.03
279,2020-12-25 04:00:00,24930.31
280,2020-12-25 10:00:00,24031.6
281,2020-12-25 16:00:00,24420.51
282,2020-12-25 22:00:00,24930.31
283,2020-12-26 04:00:00,24873.74
284,2020-12-26 04:00:00,26573.88
285,2020-12-26 10:00:00,25602.35
286,2020-12-26 16:00:00,26699.88
287,2020-12-26 22:00:00,26573.88
288,2020-12-27 04:00:00,27279.54
289,2020-12-27 04:00:00,27807.61
290,2020-12-27 10:00:00,27336.69
291,2020-12-27 16:00:00,26391.91
292,2020-12-27 22:00:00,27279.54
293,2020-12-28 04:00:00,26779.01
294,2020-12-28 04:00:00,26412.52
295,2020-12-28 10:00:00,26887.38
296,2020-12-28 16:00:00,26609.7
297,2020-12-28 22:00:00,26412.52
298,2020-12-29 04:00:00,26580.0
299,2020-12-29 04:00:00,28036.65
300,2020-12-29 10:00:00,26595.81
301,2020-12-29 16:00:00,26909.3
302,2020-12-29 22:00:00,28036.65
303,2020-12-30 04:00:00,29041.41
304,2020-12-30 04:00:00,27841.79
305,2020-12-30 10:00:00,28162.42
306,2020-12-30 16:00:00,28916.95
307,2020-12-30 22:00:00,29041.41
308,2020-12-31 04:00:00,29002.03
309,2020-12-31 04:00:00,29363.61
310,2020-12-31 10:00:00,28825.94
311,2020-12-31 16:00:00,29002.39
312,2020-12-31 22:00:00,29363.61
313,2021-01-01 04:00:00,29441.14
314,2021-01-01 04:00:00,29287.27
315,2021-01-01 10:00:00,29250.85
316,2021-01-01 16:00:00,29252.62
317,2021-01-01 22:00:00,29441.14
318,2021-01-02 04:00:00,29645.0
319,2021-01-02 04:00:00,32637.23
320,2021-01-02 10:00:00,31798.89
321,2021-01-02 16:00:00,31720.86
322,2021-01-02 22:00:00,32637.23
323,2021-01-03 04:00:00,33617.3
324,2021-01-03 04:00:00,34218.98
325,2021-01-03 10:00:00,33570.98
326,2021-01-03 16:00:00,33601.09
327,2021-01-03 22:00:00,33617.3
328,2021-01-04 04:00:00,31013.44
329,2021-01-04 04:00:00,31203.46
330,2021-01-04 10:00:00,31800.6
331,2021-01-04 16:00:00,31053.56
332,2021-01-04 22:00:00,31203.46
333,2021-01-05 04:00:00,31588.44
334,2021-01-05 04:00:00,34228.19
335,2021-01-05 10:00:00,32163.34
336,2021-01-05 16:00:00,33814.82
337,2021-01-05 22:00:00,34228.19
338,2021-01-06 04:00:00,33982.49
339,2021-01-06 04:00:00,37613.11
340,2021-01-06 10:00:00,34671.98
341,2021-01-06 16:00:00,36003.55
342,2021-01-06 22:00:00,37613.11
343,2021-01-07 04:00:00,37538.94
344,2021-01-07 04:00:00,38474.78
345,2021-01-07 10:00:00,39038.65
346,2021-01-07 16:00:00,39742.86
347,2021-01-07 22:00:00,38474.78
348,2021-01-08 04:00:00,39386.04
349,2021-01-08 04:00:00,40279.03
350,2021-01-08 10:00:00,40916.92
351,2021-01-08 16:00:00,40102.36
352,2021-01-08 22:00:00,40279.03
353,2021-01-09 04:00:00,40490.5
354,2021-01-09 04:00:00,40312.85
355,2021-01-09 10:00:00,40666.81
356,2021-01-09 16:00:00,40892.21
357,2021-01-09 22:00:00,40490.5
358,2021-01-10 04:00:00,35435.13
359,2021-01-10 04:00:00,40870.92
360,2021-01-10 10:00:00,39725.45
361,2021-01-10 16:00:00,38068.55
362,2021-01-10 22:00:00,35435.13
363,2021-01-11 04:00:00,35699.99
364,2021-01-11 04:00:00,35000.0
365,2021-01-11 10:00:00,31497.67
366,2021-01-11 16:00:00,33963.68
367,2021-01-11 22:00:00,35000.0
368,2021-01-12 04:00:00,35930.02
369,2021-01-12 04:00:00,33804.23
370,2021-01-12 10:00:00,33800.0
371,2021-01-12 16:00:00,34659.53
372,2021-01-12 22:00:00,33804.23
373,2021-01-13 04:00:00,37040.7
374,2021-01-13 04:00:00,34330.0
375,2021-01-13 10:00:00,34661.25
376,2021-01-13 16:00:00,37295.12
377,2021-01-13 22:00:00,37040.7
378,2021-01-14 04:00:00,38706.52
379,2021-01-14 04:00:00,37928.94
380,2021-01-14 10:00:00,39518.97
381,2021-01-14 16:00:00,38773.68
382,2021-01-14 22:00:00,38706.52
383,2021-01-15 04:00:00,38643.17
384,2021-01-15 04:00:00,36549.31
385,2021-01-15 10:00:00,35566.06
386,2021-01-15 16:00:00,36262.19
387,2021-01-15 22:00:00,36549.31
388,2021-01-16 04:00:00,37445.07
389,2021-01-16 04:00:00,36215.22
390,2021-01-16 10:00:00,37477.17
391,2021-01-16 16:00:00,35970.29
392,2021-01-16 22:00:00,36215.22
393,2021-01-17 04:00:00,34144.64
394,2021-01-17 04:00:00,35089.93
395,2021-01-17 10:00:00,35755.85
396,2021-01-17 16:00:00,36547.31
397,2021-01-17 22:00:00,35089.93
398,2021-01-18 04:00:00,36544.0
399,2021-01-18 04:00:00,36509.42
400,2021-01-18 10:00:00,36439.75
401,2021-01-18 16:00:00,36239.51
402,2021-01-18 22:00:00,36509.42
403,2021-01-19 04:00:00,37085.87
404,2021-01-19 04:00:00,35075.53
405,2021-01-19 10:00:00,37360.01
406,2021-01-19 16:00:00,36490.36
407,2021-01-19 22:00:00,35075.53
408,2021-01-20 04:00:00,34840.69
409,2021-01-20 04:00:00,34603.74
410,2021-01-20 10:00:00,34218.79
411,2021-01-20 16:00:00,34927.4
412,2021-01-20 22:00:00,34603.74
413,2021-01-21 04:00:00,32878.81
414,2021-01-21 04:00:00,30943.32
415,2021-01-21 10:00:00,31360.94
416,2021-01-21 16:00:00,31216.7
417,2021-01-21 22:00:00,30943.32
418,2021-01-22 04:00:00,31393.74
419,2021-01-22 04:00:00,32393.63
420,2021-01-22 10:00:00,32510.98
421,2021-01-22 16:00:00,33336.07
422,2021-01-22 22:00:00,32393.63
423,2021-01-22 23:00:00,33030.08
424,2021-01-23 00:00:00,32727.43
425,2021-01-23 01:00:00,32746.58
426,2021-01-23 02:00:00,32304.28
427,2021-01-23 03:00:00,32393.63
428,2021-01-23 04:00:00,32530.74
429,2021-01-23 04:00:00,32626.85
430,2021-01-23 04:00:00,32500.0
431,2021-01-23 05:00:00,33395.57
432,2021-01-23 06:00:00,32889.28
433,2021-01-23 07:00:00,32962.33
434,2021-01-23 08:00:00,33009.27
435,2021-01-23 09:00:00,32530.74
436,2021-01-23 10:00:00,31926.07
437,2021-01-23 10:00:00,32397.41
438,2021-01-23 11:00:00,31715.31
439,2021-01-23 12:00:00,31663.14
440,2021-01-23 13:00:00,31899.0
441,2021-01-23 14:00:00,31770.97
442,2021-01-23 15:00:00,31926.07
443,2021-01-23 16:00:00,32169.0
444,2021-01-23 16:00:00,32392.7
445,2021-01-23 17:00:00,32278.44
446,2021-01-23 18:00:00,32215.62
447,2021-01-23 19:00:00,32390.38
448,2021-01-23 20:00:00,32238.38
449,2021-01-23 21:00:00,32392.7
450,2021-01-23 22:00:00,32500.0
451,2021-01-23 22:00:00,32100.0
452,2021-01-23 23:00:00,32117.87
453,2021-01-24 00:00:00,31908.19
454,2021-01-24 01:00:00,31897.1
455,2021-01-24 02:00:00,32138.19
456,2021-01-24 03:00:00,32500.0
457,2021-01-24 04:00:00,32685.46
458,2021-01-24 04:00:00,33585.44
459,2021-01-24 04:00:00,32862.82
460,2021-01-24 05:00:00,32888.46
461,2021-01-24 06:00:00,32775.57
462,2021-01-24 07:00:00,32813.26
463,2021-01-24 08:00:00,32689.2
464,2021-01-24 09:00:00,32685.46
465,2021-01-24 10:00:00,32741.82
466,2021-01-24 10:00:00,32001.38
467,2021-01-24 11:00:00,32882.19
468,2021-01-24 12:00:00,32426.4
469,2021-01-24 13:00:00,32281.98
470,2021-01-24 14:00:00,32116.19
471,2021-01-24 15:00:00,32001.38
472,2021-01-24 16:00:00,31939.79
473,2021-01-24 16:00:00,31787.46
474,2021-01-24 17:00:00,31889.44
475,2021-01-24 18:00:00,31877.96
476,2021-01-24 19:00:00,31317.27
477,2021-01-24 20:00:00,31700.0
478,2021-01-24 21:00:00,31939.79
479,2021-01-24 22:00:00,32174.09
480,2021-01-24 22:00:00,33585.44
481,2021-01-24 23:00:00,32294.65
482,2021-01-25 00:00:00,32605.75
483,2021-01-25 01:00:00,32874.35
484,2021-01-25 02:00:00,32794.0
485,2021-01-25 03:00:00,33585.44
486,2021-01-25 04:00:00,33006.37
487,2021-01-25 04:00:00,31557.64
488,2021-01-25 04:00:00,33454.14
489,2021-01-25 05:00:00,33313.97
490,2021-01-25 06:00:00,33494.09
491,2021-01-25 07:00:00,33349.64
492,2021-01-25 08:00:00,33476.24
493,2021-01-25 09:00:00,33006.37
494,2021-01-25 10:00:00,33150.75
495,2021-01-25 10:00:00,34449.91
496,2021-01-25 11:00:00,33192.36
497,2021-01-25 12:00:00,34188.2
498,2021-01-25 13:00:00,34573.98
499,2021-01-25 14:00:00,34469.49
500,2021-01-25 15:00:00,34449.91
501,2021-01-25 16:00:00,32705.02
502,2021-01-25 16:00:00,33901.01
503,2021-01-25 17:00:00,33776.89
504,2021-01-25 18:00:00,33659.94
505,2021-01-25 19:00:00,33458.96
506,2021-01-25 20:00:00,33476.34
507,2021-01-25 21:00:00,32705.02
508,2021-01-25 22:00:00,31557.64
509,2021-01-25 22:00:00,32486.49
510,2021-01-25 23:00:00,32288.47
511,2021-01-26 00:00:00,32518.4
512,2021-01-26 01:00:00,32763.38
513,2021-01-26 02:00:00,32356.34
514,2021-01-26 03:00:00,31557.64
515,2021-01-26 04:00:00,31836.66
516,2021-01-26 04:00:00,32038.79
517,2021-01-26 04:00:00,31852.6
518,2021-01-26 05:00:00,32101.3
519,2021-01-26 06:00:00,31661.92
520,2021-01-26 07:00:00,31682.07
521,2021-01-26 08:00:00,31914.98
522,2021-01-26 09:00:00,31836.66
523,2021-01-26 10:00:00,31754.3
524,2021-01-26 10:00:00,32242.33
525,2021-01-26 11:00:00,31846.4
526,2021-01-26 12:00:00,31311.69
527,2021-01-26 13:00:00,31767.84
528,2021-01-26 14:00:00,31255.68
529,2021-01-26 15:00:00,31754.3
530,2021-01-26 16:00:00,32040.69
531,2021-01-26 16:00:00,32031.85
532,2021-01-26 17:00:00,32203.84
533,2021-01-26 18:00:00,32256.2
534,2021-01-26 19:00:00,32247.38
535,2021-01-26 20:00:00,32005.98
536,2021-01-26 21:00:00,32040.69
537,2021-01-26 22:00:00,31852.6
538,2021-01-26 22:00:00,32788.52
539,2021-01-26 23:00:00,32536.21
540,2021-01-27 00:00:00,32343.51
541,2021-01-27 01:00:00,32149.71
542,2021-01-27 02:00:00,31837.57
543,2021-01-27 03:00:00,31852.6
544,2021-01-27 04:00:00,31262.46
545,2021-01-27 04:00:00,31514.54
546,2021-01-27 04:00:00,31928.25
547,2021-01-27 05:00:00,31542.46
548,2021-01-27 06:00:00,31724.6
549,2021-01-27 07:00:00,31808.18
550,2021-01-27 08:00:00,31193.89
551,2021-01-27 09:00:00,31262.46
552,2021-01-27 10:00:00,31428.26
553,2021-01-27 10:00:00,30396.21
554,2021-01-27 11:00:00,30690.15
555,2021-01-27 12:00:00,30780.02
556,2021-01-27 13:00:00,30315.38
557,2021-01-27 14:00:00,29559.81
558,2021-01-27 15:00:00,30396.21
559,2021-01-27 16:00:00,30604.45
560,2021-01-27 16:00:00,31011.45
561,2021-01-27 17:00:00,30584.22
562,2021-01-27 18:00:00,29730.0
563,2021-01-27 19:00:00,30732.88
564,2021-01-27 20:00:00,31580.06
565,2021-01-27 21:00:00,31011.45
566,2021-01-27 22:00:00,31514.54
567,2021-01-27 22:00:00,30587.34
568,2021-01-27 23:00:00,30453.91
569,2021-01-28 00:00:00,30743.92
570,2021-01-28 01:00:00,30947.24
571,2021-01-28 02:00:00,31030.99
572,2021-01-28 03:00:00,31514.54
573,2021-01-28 04:00:00,31383.06
574,2021-01-28 04:00:00,31500.0
575,2021-01-28 04:00:00,33864.01
576,2021-01-28 05:00:00,31782.86
577,2021-01-28 06:00:00,31612.03
578,2021-01-28 07:00:00,31204.83
579,2021-01-28 08:00:00,31104.72
580,2021-01-28 09:00:00,31500.0
581,2021-01-28 10:00:00,31506.53
582,2021-01-28 10:00:00,31990.01
583,2021-01-28 11:00:00,31458.92
584,2021-01-28 12:00:00,31516.03
585,2021-01-28 13:00:00,31794.49
586,2021-01-28 14:00:00,31887.23
587,2021-01-28 15:00:00,31990.01
588,2021-01-28 16:00:00,32478.38
589,2021-01-28 16:00:00,33278.89
590,2021-01-28 17:00:00,32345.72
591,2021-01-28 18:00:00,32703.89
592,2021-01-28 19:00:00,32670.89
593,2021-01-28 20:00:00,32642.9
594,2021-01-28 21:00:00,33278.89
595,2021-01-28 22:00:00,33864.01
596,2021-01-28 22:00:00,33558.08
597,2021-01-28 23:00:00,33438.74
598,2021-01-29 00:00:00,34252.52
599,2021-01-29 01:00:00,33973.66
600,2021-01-29 02:00:00,34089.61
601,2021-01-29 03:00:00,33864.01
602,2021-01-29 04:00:00,33102.92
603,2021-01-29 04:00:00,33289.13
604,2021-01-29 04:00:00,37002.61
605,2021-01-29 05:00:00,33079.35
606,2021-01-29 06:00:00,32555.17
607,2021-01-29 07:00:00,32285.47
608,2021-01-29 08:00:00,36344.16
609,2021-01-29 09:00:00,37002.61
610,2021-01-29 10:00:00,37161.26
611,2021-01-29 10:00:00,36768.56
612,2021-01-29 11:00:00,37126.47
613,2021-01-29 12:00:00,37935.79
614,2021-01-29 13:00:00,38378.97
615,2021-01-29 14:00:00,37170.87
616,2021-01-29 15:00:00,37161.26
617,2021-01-29 16:00:00,36090.9
618,2021-01-29 16:00:00,34645.92
619,2021-01-29 17:00:00,35738.16
620,2021-01-29 18:00:00,35239.92
621,2021-01-29 19:00:00,34355.58
622,2021-01-29 20:00:00,34622.51
623,2021-01-29 21:00:00,34645.92
624,2021-01-29 22:00:00,34481.89
625,2021-01-29 22:00:00,33289.13
626,2021-01-29 23:00:00,34257.22
627,2021-01-30 00:00:00,34256.32
628,2021-01-30 01:00:00,34140.61
629,2021-01-30 02:00:00,33896.2
630,2021-01-30 03:00:00,33289.13
631,2021-01-30 04:00:00,33498.8
632,2021-01-30 04:00:00,34299.38
633,2021-01-30 04:00:00,33949.79
634,2021-01-30 05:00:00,33493.23
635,2021-01-30 06:00:00,33812.08
636,2021-01-30 07:00:00,34052.92
637,2021-01-30 08:00:00,33879.04
638,2021-01-30 09:00:00,34299.38
639,2021-01-30 10:00:00,34282.89
640,2021-01-30 10:00:00,34361.82
641,2021-01-30 11:00:00,33666.23
642,2021-01-30 12:00:00,33800.49
643,2021-01-30 13:00:00,34290.0
644,2021-01-30 14:00:00,34222.7
645,2021-01-30 15:00:00,34282.89
646,2021-01-30 16:00:00,34706.55
647,2021-01-30 16:00:00,33981.22
648,2021-01-30 17:00:00,34279.27
649,2021-01-30 18:00:00,34365.85
650,2021-01-30 19:00:00,34340.05
651,2021-01-30 20:00:00,34167.31
652,2021-01-30 21:00:00,34706.55
653,2021-01-30 22:00:00,34606.53
654,2021-01-30 22:00:00,33949.79
655,2021-01-30 23:00:00,34351.1
656,2021-01-31 00:00:00,34110.2
657,2021-01-31 01:00:00,34223.12
658,2021-01-31 02:00:00,33790.68
659,2021-01-31 03:00:00,33949.79
660,2021-01-31 04:00:00,34073.09
661,2021-01-31 04:00:00,33608.78
662,2021-01-31 04:00:00,33326.01
663,2021-01-31 05:00:00,33778.34
664,2021-01-31 06:00:00,33682.41
665,2021-01-31 07:00:00,33609.26
666,2021-01-31 08:00:00,33599.27
667,2021-01-31 09:00:00,33326.01
668,2021-01-31 10:00:00,33689.06
669,2021-01-31 10:00:00,32912.97
670,2021-01-31 11:00:00,33583.91
671,2021-01-31 12:00:00,34011.48
672,2021-01-31 13:00:00,33691.27
673,2021-01-31 14:00:00,33365.42
674,2021-01-31 15:00:00,32912.97
675,2021-01-31 16:00:00,32611.85
676,2021-01-31 16:00:00,32936.24
677,2021-01-31 17:00:00,32342.09
678,2021-01-31 18:00:00,32482.89
679,2021-01-31 19:00:00,32868.7
680,2021-01-31 20:00:00,32924.16
681,2021-01-31 21:00:00,32611.85
682,2021-01-31 22:00:00,33608.78
683,2021-01-31 22:00:00,33022.14
684,2021-01-31 23:00:00,33153.74
685,2021-02-01 00:00:00,32590.0
686,2021-02-01 01:00:00,33469.02
687,2021-02-01 02:00:00,33689.99
688,2021-02-01 03:00:00,33608.78
689,2021-02-01 04:00:00,33589.89
690,2021-02-01 04:00:00,33595.52
691,2021-02-01 04:00:00,34384.46
692,2021-02-01 05:00:00,33812.31
693,2021-02-01 06:00:00,33562.27
694,2021-02-01 07:00:00,33856.97
695,2021-02-01 08:00:00,34488.9
696,2021-02-01 09:00:00,34384.46
697,2021-02-01 10:00:00,33158.82
698,2021-02-01 10:00:00,34175.01
